id_student,code_module,code_presentation,final_result,total_clicks,median_score,late_submission_pct,flag_engagement,flag_score,flag_late,risk_score,risk_category
585154,CCC,2014J,Pass,182.0,90.0,44.4,0,0,1,1,Medium Risk
585222,CCC,2014J,Fail,2.0,51.5,100.0,1,1,1,3,Critical Risk
585359,CCC,2014J,Pass,110.0,53.0,50.0,0,1,1,2,High Risk
585422,CCC,2014J,Withdrawn,76.0,89.0,66.7,0,0,1,1,Medium Risk
585433,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
585526,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
585643,CCC,2014J,Withdrawn,9.0,,,1,1,1,3,Critical Risk
585662,CCC,2014J,Withdrawn,68.0,89.0,100.0,1,0,1,2,High Risk
585769,CCC,2014J,Withdrawn,209.0,84.5,25.0,0,0,0,0,Low Risk
585812,CCC,2014J,Fail,91.0,56.0,85.7,0,0,1,1,Medium Risk
585911,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
586046,CCC,2014J,Fail,100.0,48.0,50.0,0,1,1,2,High Risk
586047,CCC,2014J,Fail,168.0,61.0,66.7,0,0,1,1,Medium Risk
586088,CCC,2014J,Pass,687.0,77.0,80.0,0,0,1,1,Medium Risk
586227,CCC,2014J,Withdrawn,60.0,80.0,66.7,1,0,1,2,High Risk
586233,CCC,2014J,Withdrawn,7.0,,,1,1,1,3,Critical Risk
586261,CCC,2014J,Pass,542.0,69.5,66.7,0,0,1,1,Medium Risk
586476,CCC,2014J,Pass,78.0,70.0,44.4,0,0,1,1,Medium Risk
586497,CCC,2014J,Distinction,284.0,96.0,62.5,0,0,1,1,Medium Risk
586526,CCC,2014J,Withdrawn,30.0,30.0,66.7,1,1,1,3,Critical Risk
586550,CCC,2014J,Withdrawn,3.0,83.5,50.0,1,0,1,2,High Risk
586594,CCC,2014J,Pass,443.0,89.0,44.4,0,0,1,1,Medium Risk
586668,CCC,2014J,Pass,134.0,58.0,55.6,0,0,1,1,Medium Risk
586750,CCC,2014J,Fail,499.0,47.0,50.0,0,1,1,2,High Risk
586762,CCC,2014J,Pass,436.0,56.0,55.6,0,0,1,1,Medium Risk
586781,CCC,2014J,Distinction,55.0,100.0,80.0,1,0,1,2,High Risk
586808,CCC,2014J,Pass,421.0,89.0,55.6,0,0,1,1,Medium Risk
586838,CCC,2014J,Pass,78.0,33.0,80.0,0,1,1,2,High Risk
586921,CCC,2014J,Withdrawn,17.0,56.0,100.0,1,0,1,2,High Risk
587008,CCC,2014J,Pass,76.0,82.5,66.7,0,0,1,1,Medium Risk
587082,CCC,2014J,Fail,14.0,82.5,100.0,1,0,1,2,High Risk
587122,CCC,2014J,Withdrawn,23.0,67.0,100.0,1,0,1,2,High Risk
587195,CCC,2014J,Withdrawn,3.0,,,1,1,1,3,Critical Risk
587244,CCC,2014J,Fail,159.0,62.0,55.6,0,0,1,1,Medium Risk
587377,CCC,2014J,Fail,28.0,63.0,75.0,1,0,1,2,High Risk
587391,CCC,2014J,Distinction,177.0,100.0,44.4,0,0,1,1,Medium Risk
587547,CCC,2014J,Withdrawn,47.0,,,1,1,1,3,Critical Risk
587550,CCC,2014J,Withdrawn,22.0,71.0,100.0,1,0,1,2,High Risk
587641,CCC,2014J,Fail,5.0,50.5,50.0,1,1,1,3,Critical Risk
587793,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
587881,CCC,2014J,Fail,13.0,89.0,100.0,1,0,1,2,High Risk
587900,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
588033,CCC,2014J,Withdrawn,80.0,82.0,100.0,0,0,1,1,Medium Risk
588100,CCC,2014J,Pass,31.0,80.0,55.6,1,0,1,2,High Risk
588170,CCC,2014J,Withdrawn,61.0,76.0,60.0,1,0,1,2,High Risk
588178,CCC,2014J,Withdrawn,99.0,88.0,50.0,0,0,1,1,Medium Risk
588261,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
588482,CCC,2014J,Pass,179.0,70.0,77.8,0,0,1,1,Medium Risk
588493,CCC,2014J,Fail,167.0,65.5,50.0,0,0,1,1,Medium Risk
588556,CCC,2014J,Fail,20.0,50.0,0.0,1,1,0,2,High Risk
588566,CCC,2014J,Fail,50.0,69.5,50.0,1,0,1,2,High Risk
588765,CCC,2014J,Pass,530.0,72.0,44.4,0,0,1,1,Medium Risk
588824,CCC,2014J,Withdrawn,69.0,100.0,100.0,1,0,1,2,High Risk
588842,CCC,2014J,Pass,209.0,81.5,66.7,0,0,1,1,Medium Risk
589223,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
589327,CCC,2014J,Withdrawn,17.0,64.0,50.0,1,0,1,2,High Risk
589438,CCC,2014J,Pass,71.0,100.0,80.0,1,0,1,2,High Risk
589441,CCC,2014J,Withdrawn,56.0,26.0,100.0,1,1,1,3,Critical Risk
589463,CCC,2014J,Pass,677.0,67.5,66.7,0,0,1,1,Medium Risk
589523,CCC,2014J,Fail,210.0,42.0,85.7,0,1,1,2,High Risk
589565,CCC,2014J,Distinction,504.0,100.0,44.4,0,0,1,1,Medium Risk
589634,CCC,2014J,Distinction,100.0,83.0,80.0,0,0,1,1,Medium Risk
589723,CCC,2014J,Withdrawn,39.0,44.0,100.0,1,1,1,3,Critical Risk
589778,CCC,2014J,Pass,183.0,77.0,80.0,0,0,1,1,Medium Risk
589782,CCC,2014J,Distinction,117.0,92.0,44.4,0,0,1,1,Medium Risk
589956,CCC,2014J,Distinction,94.0,87.5,83.3,0,0,1,1,Medium Risk
590397,CCC,2014J,Pass,154.0,76.0,44.4,0,0,1,1,Medium Risk
590519,CCC,2014J,Fail,25.0,73.5,100.0,1,0,1,2,High Risk
590676,CCC,2014J,Pass,124.0,53.0,75.0,0,1,1,2,High Risk
590886,CCC,2014J,Withdrawn,6.0,,,1,1,1,3,Critical Risk
590974,CCC,2014J,Fail,9.0,67.0,100.0,1,0,1,2,High Risk
591083,CCC,2014J,Fail,349.0,47.0,55.6,0,1,1,2,High Risk
591230,CCC,2014J,Pass,183.0,85.0,55.6,0,0,1,1,Medium Risk
591593,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
591619,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
591655,CCC,2014J,Fail,0.0,,,1,1,1,3,Critical Risk
591733,CCC,2014J,Withdrawn,11.0,52.5,66.7,1,1,1,3,Critical Risk
591869,CCC,2014J,Withdrawn,159.0,44.0,80.0,0,1,1,2,High Risk
591891,CCC,2014J,Pass,73.0,76.0,55.6,1,0,1,2,High Risk
592051,CCC,2014J,Pass,111.0,44.0,22.2,0,1,0,1,Medium Risk
592093,CCC,2014J,Pass,53.0,65.0,71.4,1,0,1,2,High Risk
592124,CCC,2014J,Withdrawn,1.0,,,1,1,1,3,Critical Risk
592259,CCC,2014J,Withdrawn,10.0,44.0,100.0,1,1,1,3,Critical Risk
592310,CCC,2014J,Distinction,114.0,96.0,44.4,0,0,1,1,Medium Risk
592338,CCC,2014J,Pass,111.0,72.0,55.6,0,0,1,1,Medium Risk
592372,CCC,2014J,Fail,123.0,30.5,66.7,0,1,1,2,High Risk
592494,CCC,2014J,Pass,347.0,74.0,71.4,0,0,1,1,Medium Risk
592625,CCC,2014J,Pass,75.0,80.0,80.0,0,0,1,1,Medium Risk
592657,CCC,2014J,Withdrawn,69.0,56.0,100.0,1,0,1,2,High Risk
592731,CCC,2014J,Withdrawn,391.0,99.0,100.0,0,0,1,1,Medium Risk
592787,CCC,2014J,Withdrawn,7.0,,,1,1,1,3,Critical Risk
592805,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
592950,CCC,2014J,Withdrawn,75.0,67.0,100.0,0,0,1,1,Medium Risk
592951,CCC,2014J,Withdrawn,0.0,67.0,100.0,1,0,1,2,High Risk
592997,CCC,2014J,Fail,230.0,54.0,55.6,0,1,1,2,High Risk
593022,CCC,2014J,Pass,225.0,76.0,44.4,0,0,1,1,Medium Risk
593607,CCC,2014J,Withdrawn,44.0,44.0,80.0,1,1,1,3,Critical Risk
593657,CCC,2014J,Distinction,463.0,98.0,44.4,0,0,1,1,Medium Risk
594052,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
594214,CCC,2014J,Withdrawn,32.0,56.0,100.0,1,0,1,2,High Risk
594319,CCC,2014J,Withdrawn,40.0,,,1,1,1,3,Critical Risk
594326,CCC,2014J,Pass,137.0,45.0,44.4,0,1,1,2,High Risk
594399,CCC,2014J,Withdrawn,31.0,44.0,100.0,1,1,1,3,Critical Risk
594419,CCC,2014J,Pass,107.0,62.0,66.7,0,0,1,1,Medium Risk
594627,CCC,2014J,Withdrawn,0.0,67.0,100.0,1,0,1,2,High Risk
594909,CCC,2014J,Pass,102.0,64.0,85.7,0,0,1,1,Medium Risk
595106,CCC,2014J,Distinction,97.0,93.0,44.4,0,0,1,1,Medium Risk
595495,CCC,2014J,Pass,548.0,67.0,44.4,0,0,1,1,Medium Risk
595514,CCC,2014J,Pass,318.0,72.0,80.0,0,0,1,1,Medium Risk
595553,CCC,2014J,Withdrawn,47.0,86.0,100.0,1,0,1,2,High Risk
595655,CCC,2014J,Withdrawn,6.0,,,1,1,1,3,Critical Risk
595746,CCC,2014J,Withdrawn,2.0,,,1,1,1,3,Critical Risk
595938,CCC,2014J,Withdrawn,46.0,45.5,50.0,1,1,1,3,Critical Risk
595988,CCC,2014J,Withdrawn,5.0,67.0,100.0,1,0,1,2,High Risk
596052,CCC,2014J,Withdrawn,1.0,,,1,1,1,3,Critical Risk
596245,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
596332,CCC,2014J,Pass,369.0,88.0,44.4,0,0,1,1,Medium Risk
596441,CCC,2014J,Withdrawn,18.0,11.0,100.0,1,1,1,3,Critical Risk
596620,CCC,2014J,Withdrawn,83.0,89.0,66.7,0,0,1,1,Medium Risk
596711,CCC,2014J,Pass,76.0,88.0,42.9,0,0,1,1,Medium Risk
596789,CCC,2014J,Withdrawn,9.0,,,1,1,1,3,Critical Risk
596812,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
596845,CCC,2014J,Pass,77.0,89.0,44.4,0,0,1,1,Medium Risk
596846,CCC,2014J,Pass,122.0,75.0,66.7,0,0,1,1,Medium Risk
596855,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
596860,CCC,2014J,Withdrawn,9.0,,,1,1,1,3,Critical Risk
596931,CCC,2014J,Withdrawn,1.0,,,1,1,1,3,Critical Risk
596981,CCC,2014J,Fail,31.0,73.0,60.0,1,0,1,2,High Risk
597052,CCC,2014J,Pass,421.0,88.0,55.6,0,0,1,1,Medium Risk
597166,CCC,2014J,Withdrawn,3.0,44.0,100.0,1,1,1,3,Critical Risk
597319,CCC,2014J,Withdrawn,42.0,39.0,100.0,1,1,1,3,Critical Risk
597365,CCC,2014J,Pass,1024.0,91.0,44.4,0,0,1,1,Medium Risk
597433,CCC,2014J,Pass,34.0,60.0,55.6,1,0,1,2,High Risk
597436,CCC,2014J,Distinction,304.0,94.0,80.0,0,0,1,1,Medium Risk
597560,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
597755,CCC,2014J,Distinction,38.0,89.0,44.4,1,0,1,2,High Risk
597948,CCC,2014J,Withdrawn,9.0,,,1,1,1,3,Critical Risk
598028,CCC,2014J,Withdrawn,30.0,44.0,50.0,1,1,1,3,Critical Risk
598102,CCC,2014J,Pass,808.0,74.0,75.0,0,0,1,1,Medium Risk
598299,CCC,2014J,Pass,123.0,76.0,44.4,0,0,1,1,Medium Risk
598478,CCC,2014J,Withdrawn,85.0,78.0,100.0,0,0,1,1,Medium Risk
598501,CCC,2014J,Pass,27.0,81.0,83.3,1,0,1,2,High Risk
598665,CCC,2014J,Pass,124.0,94.0,42.9,0,0,1,1,Medium Risk
598713,CCC,2014J,Pass,48.0,70.0,55.6,1,0,1,2,High Risk
598751,CCC,2014J,Pass,63.0,80.5,66.7,1,0,1,2,High Risk
598887,CCC,2014J,Withdrawn,1.0,,,1,1,1,3,Critical Risk
598963,CCC,2014J,Pass,177.0,71.0,55.6,0,0,1,1,Medium Risk
598983,CCC,2014J,Pass,94.0,46.0,44.4,0,1,1,2,High Risk
599084,CCC,2014J,Withdrawn,54.0,100.0,100.0,1,0,1,2,High Risk
599109,CCC,2014J,Pass,145.0,89.0,44.4,0,0,1,1,Medium Risk
599169,CCC,2014J,Pass,123.0,82.5,62.5,0,0,1,1,Medium Risk
599176,CCC,2014J,Distinction,184.0,96.0,44.4,0,0,1,1,Medium Risk
599297,CCC,2014J,Fail,38.0,47.5,50.0,1,1,1,3,Critical Risk
599341,CCC,2014J,Withdrawn,38.0,67.0,100.0,1,0,1,2,High Risk
599398,CCC,2014J,Fail,185.0,68.0,44.4,0,0,1,1,Medium Risk
599429,CCC,2014J,Withdrawn,12.0,,,1,1,1,3,Critical Risk
599452,CCC,2014J,Pass,36.0,80.0,66.7,1,0,1,2,High Risk
599461,CCC,2014J,Withdrawn,2.0,,,1,1,1,3,Critical Risk
599491,CCC,2014J,Fail,201.0,77.0,55.6,0,0,1,1,Medium Risk
599663,CCC,2014J,Withdrawn,120.0,68.0,75.0,0,0,1,1,Medium Risk
599740,CCC,2014J,Pass,28.0,56.0,28.6,1,0,0,1,Medium Risk
599976,CCC,2014J,Fail,12.0,,,1,1,1,3,Critical Risk
600042,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
600067,CCC,2014J,Distinction,115.0,92.0,44.4,0,0,1,1,Medium Risk
600175,CCC,2014J,Withdrawn,74.0,73.0,100.0,1,0,1,2,High Risk
600350,CCC,2014J,Withdrawn,23.0,56.0,100.0,1,0,1,2,High Risk
600509,CCC,2014J,Fail,7.0,33.0,100.0,1,1,1,3,Critical Risk
600535,CCC,2014J,Fail,200.0,67.0,80.0,0,0,1,1,Medium Risk
600547,CCC,2014J,Withdrawn,4.0,,,1,1,1,3,Critical Risk
600796,CCC,2014J,Pass,364.0,76.0,80.0,0,0,1,1,Medium Risk
600814,CCC,2014J,Fail,74.0,63.5,37.5,1,0,1,2,High Risk
600869,CCC,2014J,Withdrawn,6.0,100.0,100.0,1,0,1,2,High Risk
600898,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
601043,CCC,2014J,Withdrawn,45.0,85.0,100.0,1,0,1,2,High Risk
601054,CCC,2014J,Withdrawn,1.0,,,1,1,1,3,Critical Risk
601082,CCC,2014J,Fail,127.0,69.0,62.5,0,0,1,1,Medium Risk
601234,CCC,2014J,Pass,202.0,75.0,55.6,0,0,1,1,Medium Risk
601388,CCC,2014J,Pass,112.0,67.0,44.4,0,0,1,1,Medium Risk
601431,CCC,2014J,Fail,29.0,66.0,100.0,1,0,1,2,High Risk
601517,CCC,2014J,Fail,118.0,50.0,44.4,0,1,1,2,High Risk
601566,CCC,2014J,Withdrawn,71.0,70.5,50.0,1,0,1,2,High Risk
601567,CCC,2014J,Fail,21.0,41.0,100.0,1,1,1,3,Critical Risk
601653,CCC,2014J,Withdrawn,6.0,,,1,1,1,3,Critical Risk
601735,CCC,2014J,Withdrawn,123.0,90.5,50.0,0,0,1,1,Medium Risk
601753,CCC,2014J,Withdrawn,53.0,44.0,100.0,1,1,1,3,Critical Risk
601857,CCC,2014J,Withdrawn,38.0,,,1,1,1,3,Critical Risk
601956,CCC,2014J,Withdrawn,69.0,47.5,50.0,1,1,1,3,Critical Risk
602030,CCC,2014J,Fail,60.0,36.5,25.0,1,1,0,2,High Risk
602123,CCC,2014J,Fail,111.0,56.0,62.5,0,0,1,1,Medium Risk
602151,CCC,2014J,Pass,188.0,92.0,44.4,0,0,1,1,Medium Risk
602288,CCC,2014J,Pass,162.0,72.0,44.4,0,0,1,1,Medium Risk
602533,CCC,2014J,Distinction,58.0,94.0,44.4,1,0,1,2,High Risk
602585,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
602683,CCC,2014J,Distinction,328.0,98.0,44.4,0,0,1,1,Medium Risk
602806,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
602827,CCC,2014J,Withdrawn,20.0,67.0,100.0,1,0,1,2,High Risk
602856,CCC,2014J,Withdrawn,141.0,89.0,100.0,0,0,1,1,Medium Risk
602973,CCC,2014J,Pass,159.0,83.0,55.6,0,0,1,1,Medium Risk
603049,CCC,2014J,Pass,50.0,63.0,75.0,1,0,1,2,High Risk
603129,CCC,2014J,Pass,66.0,83.0,80.0,1,0,1,2,High Risk
603179,CCC,2014J,Pass,29.0,56.0,60.0,1,0,1,2,High Risk
603302,CCC,2014J,Withdrawn,63.0,89.0,66.7,1,0,1,2,High Risk
603325,CCC,2014J,Distinction,180.0,96.0,57.1,0,0,1,1,Medium Risk
603503,CCC,2014J,Pass,78.0,80.0,44.4,0,0,1,1,Medium Risk
603529,CCC,2014J,Pass,274.0,78.0,77.8,0,0,1,1,Medium Risk
603560,CCC,2014J,Withdrawn,281.0,89.0,100.0,0,0,1,1,Medium Risk
603620,CCC,2014J,Pass,131.0,85.0,57.1,0,0,1,1,Medium Risk
603728,CCC,2014J,Fail,0.0,,,1,1,1,3,Critical Risk
603979,CCC,2014J,Withdrawn,123.0,67.0,100.0,0,0,1,1,Medium Risk
604057,CCC,2014J,Distinction,211.0,100.0,50.0,0,0,1,1,Medium Risk
604164,CCC,2014J,Pass,176.0,78.0,44.4,0,0,1,1,Medium Risk
604340,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
604379,CCC,2014J,Withdrawn,5.0,33.0,100.0,1,1,1,3,Critical Risk
604694,CCC,2014J,Withdrawn,26.0,64.0,100.0,1,0,1,2,High Risk
604825,CCC,2014J,Withdrawn,32.0,75.5,100.0,1,0,1,2,High Risk
604906,CCC,2014J,Fail,168.0,57.0,44.4,0,0,1,1,Medium Risk
604991,CCC,2014J,Fail,81.0,99.0,100.0,0,0,1,1,Medium Risk
605111,CCC,2014J,Pass,47.0,76.0,80.0,1,0,1,2,High Risk
605264,CCC,2014J,Withdrawn,3.0,,,1,1,1,3,Critical Risk
605367,CCC,2014J,Fail,137.0,68.0,44.4,0,0,1,1,Medium Risk
605459,CCC,2014J,Withdrawn,16.0,43.5,50.0,1,1,1,3,Critical Risk
605468,CCC,2014J,Withdrawn,73.0,83.0,66.7,1,0,1,2,High Risk
605540,CCC,2014J,Distinction,208.0,89.0,44.4,0,0,1,1,Medium Risk
605545,CCC,2014J,Fail,0.0,78.0,100.0,1,0,1,2,High Risk
605666,CCC,2014J,Pass,15.0,87.0,75.0,1,0,1,2,High Risk
605840,CCC,2014J,Fail,116.0,100.0,66.7,0,0,1,1,Medium Risk
605868,CCC,2014J,Distinction,404.0,96.0,80.0,0,0,1,1,Medium Risk
606036,CCC,2014J,Withdrawn,10.0,33.0,100.0,1,1,1,3,Critical Risk
606064,CCC,2014J,Pass,179.0,89.0,44.4,0,0,1,1,Medium Risk
606170,CCC,2014J,Pass,135.0,54.0,80.0,0,1,1,2,High Risk
606182,CCC,2014J,Withdrawn,6.0,,,1,1,1,3,Critical Risk
606344,CCC,2014J,Withdrawn,53.0,59.0,66.7,1,0,1,2,High Risk
606345,CCC,2014J,Pass,225.0,91.0,44.4,0,0,1,1,Medium Risk
607047,CCC,2014J,Pass,112.0,75.0,66.7,0,0,1,1,Medium Risk
607085,CCC,2014J,Pass,101.0,60.0,44.4,0,0,1,1,Medium Risk
607094,CCC,2014J,Fail,61.0,89.0,66.7,1,0,1,2,High Risk
607143,CCC,2014J,Fail,37.0,22.0,100.0,1,1,1,3,Critical Risk
607427,CCC,2014J,Withdrawn,3.0,,,1,1,1,3,Critical Risk
607429,CCC,2014J,Pass,315.0,52.0,60.0,0,1,1,2,High Risk
607453,CCC,2014J,Pass,76.0,76.0,44.4,0,0,1,1,Medium Risk
607555,CCC,2014J,Fail,110.0,40.0,60.0,0,1,1,2,High Risk
607600,CCC,2014J,Withdrawn,3.0,44.0,100.0,1,1,1,3,Critical Risk
607668,CCC,2014J,Pass,200.0,79.5,62.5,0,0,1,1,Medium Risk
607812,CCC,2014J,Pass,325.0,83.0,71.4,0,0,1,1,Medium Risk
607900,CCC,2014J,Withdrawn,617.0,92.0,50.0,0,0,1,1,Medium Risk
607947,CCC,2014J,Distinction,17.0,88.0,44.4,1,0,1,2,High Risk
608422,CCC,2014J,Pass,41.0,46.0,57.1,1,1,1,3,Critical Risk
608423,CCC,2014J,Withdrawn,34.0,72.5,50.0,1,0,1,2,High Risk
608571,CCC,2014J,Fail,88.0,76.5,50.0,0,0,1,1,Medium Risk
608577,CCC,2014J,Fail,1.0,83.0,0.0,1,0,0,1,Medium Risk
608669,CCC,2014J,Fail,0.0,,,1,1,1,3,Critical Risk
608681,CCC,2014J,Fail,86.0,34.0,55.6,0,1,1,2,High Risk
608746,CCC,2014J,Pass,49.0,79.0,28.6,1,0,0,1,Medium Risk
608821,CCC,2014J,Withdrawn,14.0,,,1,1,1,3,Critical Risk
608891,CCC,2014J,Fail,42.0,87.0,75.0,1,0,1,2,High Risk
608978,CCC,2014J,Distinction,711.0,98.0,44.4,0,0,1,1,Medium Risk
608983,CCC,2014J,Withdrawn,2.0,,,1,1,1,3,Critical Risk
609031,CCC,2014J,Pass,78.0,85.0,55.6,0,0,1,1,Medium Risk
609044,CCC,2014J,Withdrawn,4.0,,,1,1,1,3,Critical Risk
609235,CCC,2014J,Distinction,141.0,96.0,44.4,0,0,1,1,Medium Risk
609456,CCC,2014J,Pass,328.0,87.0,55.6,0,0,1,1,Medium Risk
609527,CCC,2014J,Withdrawn,35.0,56.0,100.0,1,0,1,2,High Risk
609537,CCC,2014J,Distinction,410.0,99.0,44.4,0,0,1,1,Medium Risk
609605,CCC,2014J,Withdrawn,15.0,60.0,60.0,1,0,1,2,High Risk
609823,CCC,2014J,Withdrawn,16.0,81.5,50.0,1,0,1,2,High Risk
609852,CCC,2014J,Pass,417.0,100.0,44.4,0,0,1,1,Medium Risk
609891,CCC,2014J,Fail,355.0,46.0,62.5,0,1,1,2,High Risk
609969,CCC,2014J,Pass,109.0,86.0,55.6,0,0,1,1,Medium Risk
610019,CCC,2014J,Pass,175.0,63.0,80.0,0,0,1,1,Medium Risk
610033,CCC,2014J,Distinction,89.0,89.0,44.4,0,0,1,1,Medium Risk
610234,CCC,2014J,Pass,226.0,90.0,44.4,0,0,1,1,Medium Risk
610279,CCC,2014J,Pass,68.0,68.5,75.0,1,0,1,2,High Risk
610285,CCC,2014J,Withdrawn,27.0,88.0,100.0,1,0,1,2,High Risk
610287,CCC,2014J,Pass,8.0,78.0,22.2,1,0,0,1,Medium Risk
610324,CCC,2014J,Fail,13.0,,,1,1,1,3,Critical Risk
610537,CCC,2014J,Fail,9.0,33.0,100.0,1,1,1,3,Critical Risk
610549,CCC,2014J,Withdrawn,1.0,56.0,100.0,1,0,1,2,High Risk
610622,CCC,2014J,Withdrawn,9.0,0.0,100.0,1,1,1,3,Critical Risk
610643,CCC,2014J,Pass,83.0,70.0,44.4,0,0,1,1,Medium Risk
610650,CCC,2014J,Pass,20.0,90.0,44.4,1,0,1,2,High Risk
610681,CCC,2014J,Fail,117.0,79.0,100.0,0,0,1,1,Medium Risk
610684,CCC,2014J,Withdrawn,32.0,11.0,100.0,1,1,1,3,Critical Risk
610881,CCC,2014J,Distinction,192.0,91.0,55.6,0,0,1,1,Medium Risk
610904,CCC,2014J,Pass,275.0,78.0,44.4,0,0,1,1,Medium Risk
611033,CCC,2014J,Withdrawn,49.0,93.0,100.0,1,0,1,2,High Risk
611173,CCC,2014J,Pass,21.0,49.0,83.3,1,1,1,3,Critical Risk
611255,CCC,2014J,Pass,453.0,82.0,44.4,0,0,1,1,Medium Risk
611407,CCC,2014J,Pass,22.0,86.0,55.6,1,0,1,2,High Risk
611417,CCC,2014J,Pass,2052.0,91.0,55.6,0,0,1,1,Medium Risk
611465,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
611520,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
611542,CCC,2014J,Pass,82.0,87.0,44.4,0,0,1,1,Medium Risk
611593,CCC,2014J,Distinction,84.0,97.0,44.4,0,0,1,1,Medium Risk
611813,CCC,2014J,Distinction,72.0,97.0,55.6,1,0,1,2,High Risk
611852,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
612127,CCC,2014J,Withdrawn,6.0,57.0,100.0,1,0,1,2,High Risk
612177,CCC,2014J,Pass,101.0,60.5,83.3,0,0,1,1,Medium Risk
612179,CCC,2014J,Pass,60.0,54.0,55.6,1,1,1,3,Critical Risk
612183,CCC,2014J,Pass,238.0,59.5,75.0,0,0,1,1,Medium Risk
612187,CCC,2014J,Pass,115.0,50.5,75.0,0,1,1,2,High Risk
612283,CCC,2014J,Withdrawn,8.0,30.0,100.0,1,1,1,3,Critical Risk
612327,CCC,2014J,Pass,201.0,71.0,44.4,0,0,1,1,Medium Risk
612439,CCC,2014J,Fail,17.0,78.0,100.0,1,0,1,2,High Risk
612449,CCC,2014J,Withdrawn,36.0,22.0,100.0,1,1,1,3,Critical Risk
612568,CCC,2014J,Withdrawn,9.0,89.0,100.0,1,0,1,2,High Risk
612798,CCC,2014J,Pass,472.0,83.0,44.4,0,0,1,1,Medium Risk
612860,CCC,2014J,Pass,62.0,82.0,44.4,1,0,1,2,High Risk
613122,CCC,2014J,Fail,201.0,30.5,62.5,0,1,1,2,High Risk
613237,CCC,2014J,Pass,332.0,70.0,44.4,0,0,1,1,Medium Risk
613370,CCC,2014J,Distinction,199.0,97.0,44.4,0,0,1,1,Medium Risk
613644,CCC,2014J,Withdrawn,5.0,89.0,100.0,1,0,1,2,High Risk
613667,CCC,2014J,Pass,91.0,88.0,44.4,0,0,1,1,Medium Risk
613806,CCC,2014J,Distinction,425.0,100.0,80.0,0,0,1,1,Medium Risk
613954,CCC,2014J,Distinction,249.0,89.0,80.0,0,0,1,1,Medium Risk
614265,CCC,2014J,Pass,54.0,68.0,44.4,1,0,1,2,High Risk
614300,CCC,2014J,Pass,136.0,75.0,55.6,0,0,1,1,Medium Risk
614458,CCC,2014J,Distinction,543.0,95.0,44.4,0,0,1,1,Medium Risk
614623,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
614761,CCC,2014J,Withdrawn,211.0,66.0,60.0,0,0,1,1,Medium Risk
614804,CCC,2014J,Pass,89.0,70.0,77.8,0,0,1,1,Medium Risk
615075,CCC,2014J,Distinction,101.0,96.0,44.4,0,0,1,1,Medium Risk
615225,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
615241,CCC,2014J,Distinction,45.0,90.5,50.0,1,0,1,2,High Risk
615242,CCC,2014J,Fail,28.0,0.0,100.0,1,1,1,3,Critical Risk
615426,CCC,2014J,Withdrawn,0.0,,,1,1,1,3,Critical Risk
616386,CCC,2014J,Pass,957.0,58.0,44.4,0,0,1,1,Medium Risk
616407,CCC,2014J,Withdrawn,0.0,94.0,0.0,1,0,0,1,Medium Risk
616439,CCC,2014J,Fail,148.0,42.0,50.0,0,1,1,2,High Risk
616646,CCC,2014J,Withdrawn,115.0,48.0,66.7,0,1,1,2,High Risk
616658,CCC,2014J,Pass,140.0,83.0,44.4,0,0,1,1,Medium Risk
616789,CCC,2014J,Fail,53.0,56.0,60.0,1,0,1,2,High Risk
616870,CCC,2014J,Pass,1153.0,94.0,44.4,0,0,1,1,Medium Risk
617130,CCC,2014J,Pass,72.0,75.5,87.5,1,0,1,2,High Risk
617327,CCC,2014J,Withdrawn,2.0,24.5,100.0,1,1,1,3,Critical Risk
